DIRECTORIO,PER,PERIODO,MES,DPTO,P3271,P6040,P6080,P3042,P7495,RAMA2D_R4
8056038,2024,20241251,12,76,2,39,5,3.0,2,1.0
8056038,2024,20241251,12,76,2,39,5,3.0,2,52.0
8056038,2024,20241251,12,76,2,39,5,3.0,2,1.0
8056038,2024,20241251,12,76,2,39,5,3.0,2,52.0
8056038,2024,20241251,12,76,2,39,5,3.0,2,1.0
8056038,2024,20241251,12,76,2,39,5,3.0,2,52.0
8056038,2024,20241251,12,76,2,39,5,3.0,2,1.0
8056038,2024,20241251,12,76,2,39,5,3.0,2,52.0
8056038,2024,20241251,12,76,2,39,5,3.0,2,1.0
8056038,2024,20241251,12,76,2,39,5,3.0,2,52.0
8056038,2024,20241251,12,76,2,39,5,3.0,2,1.0
8056038,2024,20241251,12,76,2,39,5,3.0,2,52.0
8056038,2024,20241251,12,76,1,22,5,1.0,2,1.0
8056038,2024,20241251,12,76,1,22,5,1.0,2,52.0
8056038,2024,20241251,12,76,1,22,5,1.0,2,1.0
8056038,2024,20241251,12,76,1,22,5,1.0,2,52.0
8056038,2024,20241251,12,76,1,22,5,1.0,2,1.0
8056038,2024,20241251,12,76,1,22,5,1.0,2,52.0
8056038,2024,20241251,12,76,1,22,5,1.0,2,1.0
8056038,2024,20241251,12,76,1,22,5,1.0,2,52.0
8056038,2024,20241251,12,76,1,22,5,1.0,2,1.0
8056038,2024,20241251,12,76,1,22,5,1.0,2,52.0
8056038,2024,20241251,12,76,1,22,5,1.0,2,1.0
8056038,2024,20241251,12,76,1,22,5,1.0,2,52.0
8056038,2024,20241251,12,76,1,26,5,1.0,2,1.0
8056038,2024,20241251,12,76,1,26,5,1.0,2,52.0
8056038,2024,20241251,12,76,1,26,5,1.0,2,1.0
8056038,2024,20241251,12,76,1,26,5,1.0,2,52.0
8056038,2024,20241251,12,76,1,26,5,1.0,2,1.0
8056038,2024,20241251,12,76,1,26,5,1.0,2,52.0
8056038,2024,20241251,12,76,1,26,5,1.0,2,1.0
8056038,2024,20241251,12,76,1,26,5,1.0,2,52.0
8056038,2024,20241251,12,76,1,26,5,1.0,2,1.0
8056038,2024,20241251,12,76,1,26,5,1.0,2,52.0
8056038,2024,20241251,12,76,1,26,5,1.0,2,1.0
8056038,2024,20241251,12,76,1,26,5,1.0,2,52.0
8056038,2024,20241251,12,76,1,24,5,3.0,2,1.0
8056038,2024,20241251,12,76,1,24,5,3.0,2,52.0
8056038,2024,20241251,12,76,1,24,5,3.0,2,1.0
8056038,2024,20241251,12,76,1,24,5,3.0,2,52.0
8056038,2024,20241251,12,76,1,24,5,3.0,2,1.0
8056038,2024,20241251,12,76,1,24,5,3.0,2,52.0
8056038,2024,20241251,12,76,1,24,5,3.0,2,1.0
8056038,2024,20241251,12,76,1,24,5,3.0,2,52.0
8056038,2024,20241251,12,76,1,24,5,3.0,2,1.0
8056038,2024,20241251,12,76,1,24,5,3.0,2,52.0
8056038,2024,20241251,12,76,1,24,5,3.0,2,1.0
8056038,2024,20241251,12,76,1,24,5,3.0,2,52.0
8056039,2024,20241251,12,76,2,23,5,5.0,2,52.0
8056039,2024,20241251,12,76,1,7,5,2.0,2,52.0
8056041,2024,20241251,12,76,1,51,5,3.0,2,25.0
8056043,2024,20241251,12,76,2,21,5,4.0,2,97.0
8056043,2024,20241251,12,76,2,21,5,4.0,2,97.0
8056043,2024,20241251,12,76,2,21,5,4.0,2,97.0
8056043,2024,20241251,12,76,1,2,5,,2,97.0
8056043,2024,20241251,12,76,1,2,5,,2,97.0
8056043,2024,20241251,12,76,1,2,5,,2,97.0
8056043,2024,20241251,12,76,2,17,5,4.0,2,97.0
8056043,2024,20241251,12,76,2,17,5,4.0,2,97.0
8056043,2024,20241251,12,76,2,17,5,4.0,2,97.0
8056043,2024,20241251,12,76,2,15,5,4.0,2,97.0
8056043,2024,20241251,12,76,2,15,5,4.0,2,97.0
8056043,2024,20241251,12,76,2,15,5,4.0,2,97.0
8056043,2024,20241251,12,76,2,13,5,3.0,2,97.0
8056043,2024,20241251,12,76,2,13,5,3.0,2,97.0
8056043,2024,20241251,12,76,2,13,5,3.0,2,97.0
8056043,2024,20241251,12,76,2,12,5,3.0,2,97.0
8056043,2024,20241251,12,76,2,12,5,3.0,2,97.0
8056043,2024,20241251,12,76,2,12,5,3.0,2,97.0
8056043,2024,20241251,12,76,1,7,5,3.0,2,97.0
8056043,2024,20241251,12,76,1,7,5,3.0,2,97.0
8056043,2024,20241251,12,76,1,7,5,3.0,2,97.0
8056043,2024,20241251,12,76,2,0,5,,2,97.0
8056043,2024,20241251,12,76,2,0,5,,2,97.0
8056043,2024,20241251,12,76,2,0,5,,2,97.0
8056044,2024,20241251,12,76,1,72,5,3.0,2,47.0
8056044,2024,20241251,12,76,1,72,5,3.0,2,47.0
8056044,2024,20241251,12,76,2,71,5,3.0,2,47.0
8056044,2024,20241251,12,76,2,71,5,3.0,2,47.0
8056045,2024,20241251,12,76,2,24,5,4.0,2,
8056045,2024,20241251,12,76,1,5,5,2.0,2,
8056045,2024,20241251,12,76,1,13,5,3.0,2,
8056045,2024,20241251,12,76,1,6,5,3.0,2,
8056045,2024,20241251,12,76,1,2,5,,2,
8056048,2024,20241251,12,76,2,55,5,3.0,2,
8056049,2024,20241251,12,76,2,39,5,1.0,2,47.0
8056049,2024,20241251,12,76,2,39,5,1.0,2,47.0
8056049,2024,20241251,12,76,2,16,5,4.0,2,47.0
8056049,2024,20241251,12,76,2,16,5,4.0,2,47.0
8056049,2024,20241251,12,76,2,14,5,3.0,2,47.0
8056049,2024,20241251,12,76,2,14,5,3.0,2,47.0
8056049,2024,20241251,12,76,2,8,5,2.0,2,47.0
8056049,2024,20241251,12,76,2,8,5,2.0,2,47.0
8056054,2024,20241251,12,76,2,35,5,8.0,2,
8056054,2024,20241251,12,76,2,35,5,8.0,2,
8056054,2024,20241251,12,76,1,17,5,5.0,2,
8056054,2024,20241251,12,76,1,17,5,5.0,2,
8056054,2024,20241251,12,76,1,10,5,3.0,2,
8056054,2024,20241251,12,76,1,10,5,3.0,2,
8056055,2024,20241251,12,76,1,55,5,5.0,2,
8056055,2024,20241251,12,76,1,55,5,5.0,2,
8056055,2024,20241251,12,76,1,55,5,5.0,2,
8056055,2024,20241251,12,76,1,55,5,5.0,2,
8056055,2024,20241251,12,76,1,55,5,5.0,2,
8056055,2024,20241251,12,76,1,55,5,5.0,2,
8056055,2024,20241251,12,76,1,55,5,5.0,2,
8056055,2024,20241251,12,76,1,55,5,5.0,2,
8056055,2024,20241251,12,76,2,63,5,3.0,2,
8056055,2024,20241251,12,76,2,63,5,3.0,2,
8056055,2024,20241251,12,76,2,63,5,3.0,2,
8056055,2024,20241251,12,76,2,63,5,3.0,2,
8056055,2024,20241251,12,76,2,63,5,3.0,2,
8056055,2024,20241251,12,76,2,63,5,3.0,2,
8056055,2024,20241251,12,76,2,63,5,3.0,2,
8056055,2024,20241251,12,76,2,63,5,3.0,2,
8056055,2024,20241251,12,76,2,46,5,10.0,2,
8056055,2024,20241251,12,76,2,46,5,10.0,2,
8056055,2024,20241251,12,76,2,46,5,10.0,2,
8056055,2024,20241251,12,76,2,46,5,10.0,2,
8056055,2024,20241251,12,76,2,46,5,10.0,2,
8056055,2024,20241251,12,76,2,46,5,10.0,2,
8056055,2024,20241251,12,76,2,46,5,10.0,2,
8056055,2024,20241251,12,76,2,46,5,10.0,2,
8056055,2024,20241251,12,76,1,29,5,1.0,2,
8056055,2024,20241251,12,76,1,29,5,1.0,2,
8056055,2024,20241251,12,76,1,29,5,1.0,2,
8056055,2024,20241251,12,76,1,29,5,1.0,2,
8056055,2024,20241251,12,76,1,29,5,1.0,2,
8056055,2024,20241251,12,76,1,29,5,1.0,2,
8056055,2024,20241251,12,76,1,29,5,1.0,2,
8056055,2024,20241251,12,76,1,29,5,1.0,2,
8056055,2024,20241251,12,76,1,17,5,4.0,2,
8056055,2024,20241251,12,76,1,17,5,4.0,2,
8056055,2024,20241251,12,76,1,17,5,4.0,2,
8056055,2024,20241251,12,76,1,17,5,4.0,2,
8056055,2024,20241251,12,76,1,17,5,4.0,2,
8056055,2024,20241251,12,76,1,17,5,4.0,2,
8056055,2024,20241251,12,76,1,17,5,4.0,2,
8056055,2024,20241251,12,76,1,17,5,4.0,2,
8056055,2024,20241251,12,76,2,43,5,10.0,2,
8056055,2024,20241251,12,76,2,43,5,10.0,2,
8056055,2024,20241251,12,76,2,43,5,10.0,2,
8056055,2024,20241251,12,76,2,43,5,10.0,2,
8056055,2024,20241251,12,76,2,43,5,10.0,2,
8056055,2024,20241251,12,76,2,43,5,10.0,2,
8056055,2024,20241251,12,76,2,43,5,10.0,2,
8056055,2024,20241251,12,76,2,43,5,10.0,2,
8056055,2024,20241251,12,76,2,11,5,4.0,2,
8056055,2024,20241251,12,76,2,11,5,4.0,2,
8056055,2024,20241251,12,76,2,11,5,4.0,2,
8056055,2024,20241251,12,76,2,11,5,4.0,2,
8056055,2024,20241251,12,76,2,11,5,4.0,2,
8056055,2024,20241251,12,76,2,11,5,4.0,2,
8056055,2024,20241251,12,76,2,11,5,4.0,2,
8056055,2024,20241251,12,76,2,11,5,4.0,2,
8056055,2024,20241251,12,76,1,41,5,9.0,2,
8056055,2024,20241251,12,76,1,41,5,9.0,2,
8056055,2024,20241251,12,76,1,41,5,9.0,2,
8056055,2024,20241251,12,76,1,41,5,9.0,2,
8056055,2024,20241251,12,76,1,41,5,9.0,2,
8056055,2024,20241251,12,76,1,41,5,9.0,2,
8056055,2024,20241251,12,76,1,41,5,9.0,2,
8056055,2024,20241251,12,76,1,41,5,9.0,2,
8056055,2024,20241251,12,76,2,20,5,10.0,2,
8056055,2024,20241251,12,76,2,20,5,10.0,2,
8056055,2024,20241251,12,76,2,20,5,10.0,2,
8056055,2024,20241251,12,76,2,20,5,10.0,2,
8056055,2024,20241251,12,76,2,20,5,10.0,2,
8056055,2024,20241251,12,76,2,20,5,10.0,2,
8056055,2024,20241251,12,76,2,20,5,10.0,2,
8056055,2024,20241251,12,76,2,20,5,10.0,2,
8056056,2024,20241251,12,76,1,74,5,3.0,1,
8056056,2024,20241251,12,76,1,74,5,3.0,2,
8056056,2024,20241251,12,76,2,67,5,3.0,1,
8056056,2024,20241251,12,76,2,67,5,3.0,2,
8056058,2024,20241251,12,76,1,45,5,3.0,2,41.0
8056058,2024,20241251,12,76,1,45,5,3.0,2,97.0
8056058,2024,20241251,12,76,1,45,5,3.0,2,96.0
8056058,2024,20241251,12,76,1,45,5,3.0,2,41.0
8056058,2024,20241251,12,76,1,45,5,3.0,2,97.0
8056058,2024,20241251,12,76,1,45,5,3.0,2,96.0
8056058,2024,20241251,12,76,1,45,5,3.0,2,41.0
8056058,2024,20241251,12,76,1,45,5,3.0,2,97.0
8056058,2024,20241251,12,76,1,45,5,3.0,2,96.0
8056058,2024,20241251,12,76,1,45,5,3.0,2,41.0
8056058,2024,20241251,12,76,1,45,5,3.0,2,97.0
8056058,2024,20241251,12,76,1,45,5,3.0,2,96.0
8056058,2024,20241251,12,76,2,41,5,4.0,2,41.0
8056058,2024,20241251,12,76,2,41,5,4.0,2,97.0
8056058,2024,20241251,12,76,2,41,5,4.0,2,96.0
8056058,2024,20241251,12,76,2,41,5,4.0,2,41.0
8056058,2024,20241251,12,76,2,41,5,4.0,2,97.0
8056058,2024,20241251,12,76,2,41,5,4.0,2,96.0
8056058,2024,20241251,12,76,2,41,5,4.0,2,41.0
8056058,2024,20241251,12,76,2,41,5,4.0,2,97.0
8056058,2024,20241251,12,76,2,41,5,4.0,2,96.0
8056058,2024,20241251,12,76,2,41,5,4.0,2,41.0
8056058,2024,20241251,12,76,2,41,5,4.0,2,97.0
8056058,2024,20241251,12,76,2,41,5,4.0,2,96.0
8056058,2024,20241251,12,76,2,52,5,3.0,2,41.0
8056058,2024,20241251,12,76,2,52,5,3.0,2,97.0
8056058,2024,20241251,12,76,2,52,5,3.0,2,96.0
8056058,2024,20241251,12,76,2,52,5,3.0,2,41.0
8056058,2024,20241251,12,76,2,52,5,3.0,2,97.0
8056058,2024,20241251,12,76,2,52,5,3.0,2,96.0
8056058,2024,20241251,12,76,2,52,5,3.0,2,41.0
8056058,2024,20241251,12,76,2,52,5,3.0,2,97.0
8056058,2024,20241251,12,76,2,52,5,3.0,2,96.0
8056058,2024,20241251,12,76,2,52,5,3.0,2,41.0
8056058,2024,20241251,12,76,2,52,5,3.0,2,97.0
8056058,2024,20241251,12,76,2,52,5,3.0,2,96.0
8056058,2024,20241251,12,76,2,31,5,5.0,2,41.0
8056058,2024,20241251,12,76,2,31,5,5.0,2,97.0
8056058,2024,20241251,12,76,2,31,5,5.0,2,96.0
8056058,2024,20241251,12,76,2,31,5,5.0,2,41.0
8056058,2024,20241251,12,76,2,31,5,5.0,2,97.0
8056058,2024,20241251,12,76,2,31,5,5.0,2,96.0
8056058,2024,20241251,12,76,2,31,5,5.0,2,41.0
8056058,2024,20241251,12,76,2,31,5,5.0,2,97.0
8056058,2024,20241251,12,76,2,31,5,5.0,2,96.0
8056058,2024,20241251,12,76,2,31,5,5.0,2,41.0
8056058,2024,20241251,12,76,2,31,5,5.0,2,97.0
8056058,2024,20241251,12,76,2,31,5,5.0,2,96.0
8056058,2024,20241251,12,76,2,6,5,3.0,2,41.0
8056058,2024,20241251,12,76,2,6,5,3.0,2,97.0
8056058,2024,20241251,12,76,2,6,5,3.0,2,96.0
8056058,2024,20241251,12,76,2,6,5,3.0,2,41.0
8056058,2024,20241251,12,76,2,6,5,3.0,2,97.0
8056058,2024,20241251,12,76,2,6,5,3.0,2,96.0
8056058,2024,20241251,12,76,2,6,5,3.0,2,41.0
8056058,2024,20241251,12,76,2,6,5,3.0,2,97.0
8056058,2024,20241251,12,76,2,6,5,3.0,2,96.0
8056058,2024,20241251,12,76,2,6,5,3.0,2,41.0
8056058,2024,20241251,12,76,2,6,5,3.0,2,97.0
8056058,2024,20241251,12,76,2,6,5,3.0,2,96.0
8056058,2024,20241251,12,76,2,2,5,,2,41.0
8056058,2024,20241251,12,76,2,2,5,,2,97.0
8056058,2024,20241251,12,76,2,2,5,,2,96.0
8056058,2024,20241251,12,76,2,2,5,,2,41.0
8056058,2024,20241251,12,76,2,2,5,,2,97.0
8056058,2024,20241251,12,76,2,2,5,,2,96.0
8056058,2024,20241251,12,76,2,2,5,,2,41.0
8056058,2024,20241251,12,76,2,2,5,,2,97.0
8056058,2024,20241251,12,76,2,2,5,,2,96.0
8056058,2024,20241251,12,76,2,2,5,,2,41.0
8056058,2024,20241251,12,76,2,2,5,,2,97.0
8056058,2024,20241251,12,76,2,2,5,,2,96.0
8056061,2024,20241251,12,76,2,63,5,5.0,2,
8056061,2024,20241251,12,76,2,63,5,5.0,2,
8056061,2024,20241251,12,76,1,72,5,3.0,2,
8056061,2024,20241251,12,76,1,72,5,3.0,2,
8056062,2024,20241250,12,76,2,24,5,10.0,2,47.0
8056064,2024,20241251,12,76,2,94,5,1.0,2,
8056065,2024,20241251,12,76,2,52,5,10.0,2,86.0
8056065,2024,20241251,12,76,2,52,5,10.0,2,86.0
8056065,2024,20241251,12,76,1,18,5,10.0,2,86.0
8056065,2024,20241251,12,76,1,18,5,10.0,2,86.0
8056065,2024,20241251,12,76,1,12,5,4.0,2,86.0
8056065,2024,20241251,12,76,1,12,5,4.0,2,86.0
8056067,2024,20241251,12,76,1,74,1,5.0,1,
8056068,2024,20241251,12,76,1,63,5,5.0,1,
8056069,2024,20241251,12,76,1,44,6,10.0,2,25.0
8056069,2024,20241251,12,76,1,44,6,10.0,2,45.0
8056069,2024,20241251,12,76,1,44,6,10.0,1,25.0
8056069,2024,20241251,12,76,1,44,6,10.0,1,45.0
8056069,2024,20241251,12,76,2,44,6,10.0,2,25.0
8056069,2024,20241251,12,76,2,44,6,10.0,2,45.0
8056069,2024,20241251,12,76,2,44,6,10.0,1,25.0
8056069,2024,20241251,12,76,2,44,6,10.0,1,45.0
8056069,2024,20241251,12,76,2,12,6,4.0,2,25.0
8056069,2024,20241251,12,76,2,12,6,4.0,2,45.0
8056069,2024,20241251,12,76,2,12,6,4.0,1,25.0
8056069,2024,20241251,12,76,2,12,6,4.0,1,45.0
8056070,2024,20241251,12,76,2,30,6,10.0,2,73.0
8056070,2024,20241251,12,76,2,30,6,10.0,2,68.0
8056070,2024,20241251,12,76,2,30,6,10.0,2,73.0
8056070,2024,20241251,12,76,2,30,6,10.0,2,68.0
8056070,2024,20241251,12,76,1,26,6,5.0,2,73.0
8056070,2024,20241251,12,76,1,26,6,5.0,2,68.0
8056070,2024,20241251,12,76,1,26,6,5.0,2,73.0
8056070,2024,20241251,12,76,1,26,6,5.0,2,68.0
8056071,2024,20241251,12,76,1,45,6,11.0,1,46.0
8056071,2024,20241251,12,76,1,45,6,11.0,1,85.0
8056071,2024,20241251,12,76,1,45,6,11.0,1,46.0
8056071,2024,20241251,12,76,1,45,6,11.0,1,85.0
8056071,2024,20241251,12,76,1,45,6,11.0,2,46.0
8056071,2024,20241251,12,76,1,45,6,11.0,2,85.0
8056071,2024,20241251,12,76,2,41,6,9.0,1,46.0
8056071,2024,20241251,12,76,2,41,6,9.0,1,85.0
8056071,2024,20241251,12,76,2,41,6,9.0,1,46.0
8056071,2024,20241251,12,76,2,41,6,9.0,1,85.0
8056071,2024,20241251,12,76,2,41,6,9.0,2,46.0
8056071,2024,20241251,12,76,2,41,6,9.0,2,85.0
8056071,2024,20241251,12,76,2,16,6,6.0,1,46.0
8056071,2024,20241251,12,76,2,16,6,6.0,1,85.0
8056071,2024,20241251,12,76,2,16,6,6.0,1,46.0
8056071,2024,20241251,12,76,2,16,6,6.0,1,85.0
8056071,2024,20241251,12,76,2,16,6,6.0,2,46.0
8056071,2024,20241251,12,76,2,16,6,6.0,2,85.0
8056072,2024,20241251,12,76,2,32,6,9.0,2,64.0
8056072,2024,20241251,12,76,2,32,6,9.0,2,47.0
8056072,2024,20241251,12,76,2,32,6,9.0,2,85.0
8056072,2024,20241251,12,76,2,32,6,9.0,2,64.0
8056072,2024,20241251,12,76,2,32,6,9.0,2,47.0
8056072,2024,20241251,12,76,2,32,6,9.0,2,85.0
8056072,2024,20241251,12,76,2,32,6,9.0,2,64.0
8056072,2024,20241251,12,76,2,32,6,9.0,2,47.0
8056072,2024,20241251,12,76,2,32,6,9.0,2,85.0
8056072,2024,20241251,12,76,2,32,6,9.0,1,64.0
8056072,2024,20241251,12,76,2,32,6,9.0,1,47.0
8056072,2024,20241251,12,76,2,32,6,9.0,1,85.0
8056072,2024,20241251,12,76,1,7,6,3.0,2,64.0
8056072,2024,20241251,12,76,1,7,6,3.0,2,47.0
8056072,2024,20241251,12,76,1,7,6,3.0,2,85.0
8056072,2024,20241251,12,76,1,7,6,3.0,2,64.0
8056072,2024,20241251,12,76,1,7,6,3.0,2,47.0
8056072,2024,20241251,12,76,1,7,6,3.0,2,85.0
8056072,2024,20241251,12,76,1,7,6,3.0,2,64.0
8056072,2024,20241251,12,76,1,7,6,3.0,2,47.0
8056072,2024,20241251,12,76,1,7,6,3.0,2,85.0
8056072,2024,20241251,12,76,1,7,6,3.0,1,64.0
8056072,2024,20241251,12,76,1,7,6,3.0,1,47.0
8056072,2024,20241251,12,76,1,7,6,3.0,1,85.0
8056072,2024,20241251,12,76,1,56,6,5.0,2,64.0
8056072,2024,20241251,12,76,1,56,6,5.0,2,47.0
8056072,2024,20241251,12,76,1,56,6,5.0,2,85.0
8056072,2024,20241251,12,76,1,56,6,5.0,2,64.0
8056072,2024,20241251,12,76,1,56,6,5.0,2,47.0
8056072,2024,20241251,12,76,1,56,6,5.0,2,85.0
8056072,2024,20241251,12,76,1,56,6,5.0,2,64.0
8056072,2024,20241251,12,76,1,56,6,5.0,2,47.0
8056072,2024,20241251,12,76,1,56,6,5.0,2,85.0
8056072,2024,20241251,12,76,1,56,6,5.0,1,64.0
8056072,2024,20241251,12,76,1,56,6,5.0,1,47.0
8056072,2024,20241251,12,76,1,56,6,5.0,1,85.0
8056072,2024,20241251,12,76,2,55,6,8.0,2,64.0
8056072,2024,20241251,12,76,2,55,6,8.0,2,47.0
8056072,2024,20241251,12,76,2,55,6,8.0,2,85.0
8056072,2024,20241251,12,76,2,55,6,8.0,2,64.0
8056072,2024,20241251,12,76,2,55,6,8.0,2,47.0
8056072,2024,20241251,12,76,2,55,6,8.0,2,85.0
8056072,2024,20241251,12,76,2,55,6,8.0,2,64.0
8056072,2024,20241251,12,76,2,55,6,8.0,2,47.0
8056072,2024,20241251,12,76,2,55,6,8.0,2,85.0
8056072,2024,20241251,12,76,2,55,6,8.0,1,64.0
8056072,2024,20241251,12,76,2,55,6,8.0,1,47.0
8056072,2024,20241251,12,76,2,55,6,8.0,1,85.0
8056072,2024,20241251,12,76,2,31,6,9.0,2,64.0
8056072,2024,20241251,12,76,2,31,6,9.0,2,47.0
8056072,2024,20241251,12,76,2,31,6,9.0,2,85.0
8056072,2024,20241251,12,76,2,31,6,9.0,2,64.0
8056072,2024,20241251,12,76,2,31,6,9.0,2,47.0
8056072,2024,20241251,12,76,2,31,6,9.0,2,85.0
8056072,2024,20241251,12,76,2,31,6,9.0,2,64.0
8056072,2024,20241251,12,76,2,31,6,9.0,2,47.0
8056072,2024,20241251,12,76,2,31,6,9.0,2,85.0
8056072,2024,20241251,12,76,2,31,6,9.0,1,64.0
8056072,2024,20241251,12,76,2,31,6,9.0,1,47.0
8056072,2024,20241251,12,76,2,31,6,9.0,1,85.0
8056072,2024,20241251,12,76,1,9,6,3.0,2,64.0
8056072,2024,20241251,12,76,1,9,6,3.0,2,47.0
8056072,2024,20241251,12,76,1,9,6,3.0,2,85.0
8056072,2024,20241251,12,76,1,9,6,3.0,2,64.0
8056072,2024,20241251,12,76,1,9,6,3.0,2,47.0
8056072,2024,20241251,12,76,1,9,6,3.0,2,85.0
8056072,2024,20241251,12,76,1,9,6,3.0,2,64.0
8056072,2024,20241251,12,76,1,9,6,3.0,2,47.0
8056072,2024,20241251,12,76,1,9,6,3.0,2,85.0
8056072,2024,20241251,12,76,1,9,6,3.0,1,64.0
8056072,2024,20241251,12,76,1,9,6,3.0,1,47.0
8056072,2024,20241251,12,76,1,9,6,3.0,1,85.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,41.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,53.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,47.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,49.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,41.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,53.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,47.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,49.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,41.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,53.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,47.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,49.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,41.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,53.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,47.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,49.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,41.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,53.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,47.0
8056074,2024,20241251,12,76,1,59,1,5.0,2,49.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,41.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,53.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,47.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,49.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,41.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,53.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,47.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,49.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,41.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,53.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,47.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,49.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,41.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,53.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,47.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,49.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,41.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,53.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,47.0
8056074,2024,20241251,12,76,2,47,1,1.0,2,49.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,41.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,53.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,47.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,49.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,41.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,53.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,47.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,49.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,41.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,53.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,47.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,49.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,41.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,53.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,47.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,49.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,41.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,53.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,47.0
8056074,2024,20241251,12,76,1,29,1,5.0,2,49.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,41.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,53.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,47.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,49.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,41.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,53.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,47.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,49.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,41.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,53.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,47.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,49.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,41.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,53.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,47.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,49.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,41.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,53.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,47.0
8056074,2024,20241251,12,76,2,25,6,5.0,2,49.0
8056074,2024,20241251,12,76,1,23,6,5.0,2,41.0
8056074,2024,20241251,12,76,1,23,6,5.0,2,53.0
8056074,2024,20241251,12,76,1,23,6,5.0,2,47.0
8056074,2024,20241251,12,76,1,23,6,5.0,2,49.0
8056074,2024,20241251,12,76,1,23,6,5.0,2,41.0
8056074,2024,20241251,12,76,1,23,6,5.0,2,53.0
8056074,2024,20241251,12,76,1,23,6,5.0,2,47.0
8056074,2024,20241251,12,76,1,23,6,5.0,2,49.0
8056074,2024,20241251,12,76,1,23,6,5.0,2,41.0
